grid_cell,ba,lat,lon,pr,distance_to_grid,population,surface_area_ofs,surface_area_ons
2754,Quebec.b,51,-61.875,Quebec,85.8711019,0,0,2181.48
2755,Quebec.b,50.5,-61.875,Quebec,30.2811947,0,0,2450.13
2756,Quebec.b,50,-61.875,Quebec,25.3418858,1964,990.48,1485.72
2757,Quebec.a,49.5,-61.875,Quebec,80.9297684,0,2502.1,0
2758,Quebec.a,49,-61.875,Quebec,136.5254536,0,2275.01,252.78
2759,Quebec.a,48.5,-61.875,Quebec,192.1221678,0,2553.3,0
276,British Columbia.a,48,-125,British Columbia,84.932161,0,257.86,0
2760,Quebec.a,48,-61.875,Quebec,172.6859066,0,2578.61,0
2761,Quebec.a,47.5,-61.875,Quebec,117.3898095,464,2603.72,0
2762,Quebec.a,47,-61.875,Quebec,62.6295231,12190,2365.77,262.86
2763,Prince Edward Island.a,46.5,-61.875,Prince Edward Island,15.7064218,0,2653.35,0
2764,Nova Scotia.a,46,-61.875,Nova Scotia,44.7453956,4865,2142.29,535.57
2765,Nova Scotia.a,45.5,-61.875,Nova Scotia,15.2766805,13514,1351.09,1351.09
2766,Nova Scotia.a,45,-61.875,Nova Scotia,42.0182508,4585,1090.51,1635.77
2767,Nova Scotia.a,44.5,-61.875,Nova Scotia,69.0841708,0,2750.17,0
2768,Newfoundland and Labrador.b,57,-61.25,Newfoundland and Labrador,415.9927798,0,2094.91,0
2769,Newfoundland and Labrador.b,56.5,-61.25,Newfoundland and Labrador,360.5767427,0,2123.25,0
277,British Columbia.a,59.5,-124.375,British Columbia,128.704755,0,0,1950.85
2770,Newfoundland and Labrador.b,56,-61.25,Newfoundland and Labrador,305.2266176,0,1936.29,215.14
2771,Newfoundland and Labrador.b,55.5,-61.25,Newfoundland and Labrador,249.9861898,856,871.78,1307.67
2772,Newfoundland and Labrador.b,55,-61.25,Newfoundland and Labrador,194.9487326,0,0,1765.84
2773,Newfoundland and Labrador.b,54.5,-61.25,Newfoundland and Labrador,140.3532254,0,0,2011.48
2774,Newfoundland and Labrador.b,54,-61.25,Newfoundland and Labrador,87.0353589,0,0,1809.99
2775,Newfoundland and Labrador.b,53.5,-61.25,Newfoundland and Labrador,40.4151682,0,0,1831.86
2776,Newfoundland and Labrador.b,53,-61.25,Newfoundland and Labrador,43.2865364,0,0,1853.59
2777,Newfoundland and Labrador.b,52.5,-61.25,Newfoundland and Labrador,88.6332208,0,0,1875.19
2778,Newfoundland and Labrador.b,52,-61.25,Newfoundland and Labrador,141.8048459,0,0,1896.63
2779,Quebec.b,51.5,-61.25,Quebec,147.8639683,0,0,2397.42
278,British Columbia.a,59,-124.375,British Columbia,100.9849951,0,0,1979.97
2780,Quebec.b,51,-61.25,Quebec,96.1500895,0,0,2423.87
2781,Quebec.b,50.5,-61.25,Quebec,52.9904287,0,0,1960.11
2782,Quebec.b,50,-61.25,Quebec,50.5291067,0,1485.72,990.48
2783,Quebec.a,49.5,-61.25,Quebec,92.0893858,0,2502.1,0
2784,Quebec.a,49,-61.25,Quebec,143.4913885,0,2527.79,0
2785,Quebec.a,48.5,-61.25,Quebec,197.1830658,0,2553.3,0
2786,Quebec.a,48,-61.25,Quebec,154.7788437,0,2578.61,0
2787,Quebec.a,47.5,-61.25,Quebec,99.8805483,0,2603.72,0
2788,Nova Scotia.a,47,-61.25,Nova Scotia,46.6679085,0,2628.63,0
2789,Nova Scotia.a,46.5,-61.25,Nova Scotia,24.8209015,0,1592.01,1061.34
279,British Columbia.a,58.5,-124.375,British Columbia,100.0635131,0,0,2008.93
2790,Nova Scotia.a,46,-61.25,Nova Scotia,9.4655643,9975,535.57,2142.29
2791,Nova Scotia.a,45.5,-61.25,Nova Scotia,11.1178994,8201,1621.3,1080.87
2792,Nova Scotia.a,45,-61.25,Nova Scotia,42.1992101,0,2453.65,272.63
2793,Newfoundland and Labrador.b,56.5,-60.625,Newfoundland and Labrador,357.3158353,0,2123.25,0
2794,Newfoundland and Labrador.b,56,-60.625,Newfoundland and Labrador,301.7988774,0,2151.43,0
2795,Newfoundland and Labrador.b,55.5,-60.625,Newfoundland and Labrador,246.318206,0,1961.5,217.94
2796,Newfoundland and Labrador.b,55,-60.625,Newfoundland and Labrador,191.7922658,596,1545.11,662.19
2797,Newfoundland and Labrador.b,54.5,-60.625,Newfoundland and Labrador,136.2372437,0,0,1787.98
2798,Newfoundland and Labrador.b,54,-60.625,Newfoundland and Labrador,80.7406573,0,0,2036.24
2799,Newfoundland and Labrador.b,53.5,-60.625,Newfoundland and Labrador,25.6841341,1785,0,1602.88
28,British Columbia.a,58,-133.125,British Columbia,204.2690016,0,0,2037.75
280,British Columbia.a,58,-124.375,British Columbia,122.0390529,0,0,2037.75
2800,Newfoundland and Labrador.b,53,-60.625,Newfoundland and Labrador,28.1450686,8040,0,2085.29
2801,Newfoundland and Labrador.b,52.5,-60.625,Newfoundland and Labrador,82.7727166,0,0,1875.19
2802,Newfoundland and Labrador.b,52,-60.625,Newfoundland and Labrador,138.1761635,0,0,2370.79
2803,Quebec.b,51.5,-60.625,Quebec,193.6908194,0,0,2397.42
2804,Quebec.b,51,-60.625,Quebec,122.4938925,0,0,2423.87
2805,Quebec.b,50.5,-60.625,Quebec,92.8956299,0,0,2450.13
2806,Quebec.b,50,-60.625,Quebec,91.8488129,0,1238.1,1238.1
2807,Quebec.a,49.5,-60.625,Quebec,120.1023431,0,2502.1,0
2808,Quebec.a,49,-60.625,Quebec,128.0941582,0,2527.79,0
2809,Quebec.a,48.5,-60.625,Quebec,130.7129328,0,2553.3,0
281,British Columbia.a,57.5,-124.375,British Columbia,161.793566,0,0,2066.41
2810,Quebec.a,48,-60.625,Quebec,107.0228967,0,2578.61,0
2811,Quebec.a,47.5,-60.625,Quebec,101.8467934,0,2603.72,0
2812,Nova Scotia.a,47,-60.625,Nova Scotia,54.0889564,0,2628.63,0
2813,Nova Scotia.a,46.5,-60.625,Nova Scotia,14.618702,2673,1857.34,796
2814,Nova Scotia.a,46,-60.625,Nova Scotia,15.578331,94797,1338.93,1338.93
2815,Nova Scotia.a,45.5,-60.625,Nova Scotia,26.53382,5131,1351.09,1351.09
2816,Newfoundland and Labrador.b,56,-60,Newfoundland and Labrador,302.1997002,0,2151.43,0
2817,Newfoundland and Labrador.b,55.5,-60,Newfoundland and Labrador,246.8154115,0,2179.44,0
2818,Newfoundland and Labrador.b,55,-60,Newfoundland and Labrador,191.5545947,0,1765.84,441.46
2819,Newfoundland and Labrador.b,54.5,-60,Newfoundland and Labrador,136.567218,188,0,1564.48
282,British Columbia.a,57,-124.375,British Columbia,211.3022328,0,0,2094.91
2820,Newfoundland and Labrador.b,54,-60,Newfoundland and Labrador,82.4025133,0,0,1809.99
2821,Newfoundland and Labrador.b,53.5,-60,Newfoundland and Labrador,33.3447187,0,1373.9,915.93
2822,Newfoundland and Labrador.b,53,-60,Newfoundland and Labrador,40.1956866,0,0,2085.29
2823,Newfoundland and Labrador.b,52.5,-60,Newfoundland and Labrador,91.1133529,0,0,2109.58
2824,Newfoundland and Labrador.b,52,-60,Newfoundland and Labrador,145.498178,0,0,2133.71
2825,Quebec.b,51.5,-60,Quebec,200.5490549,0,0,2157.68
2826,Quebec.b,51,-60,Quebec,157.0133072,0,0,2181.48
2827,Quebec.b,50.5,-60,Quebec,135.5779386,0,0,1960.11
2828,Quebec.b,50,-60,Quebec,177.9194502,0,1980.97,495.24
2829,Quebec.a,49.5,-60,Quebec,128.962163,0,2502.1,0
283,British Columbia.a,56.5,-124.375,British Columbia,156.1320348,0,0,2123.25
2830,Newfoundland and Labrador.a,49,-60,Newfoundland and Labrador,88.2555631,0,2527.79,0
2831,Newfoundland and Labrador.a,48.5,-60,Newfoundland and Labrador,71.6152607,0,2553.3,0
2832,Newfoundland and Labrador.a,48,-60,Newfoundland and Labrador,62.4580175,0,2578.61,0
2833,Newfoundland and Labrador.a,47.5,-60,Newfoundland and Labrador,70.1509004,0,2603.72,0
2834,Nova Scotia.a,47,-60,Nova Scotia,42.4737278,0,2628.63,0
2835,Nova Scotia.a,46.5,-60,Nova Scotia,28.841496,0,2653.35,0
2836,Nova Scotia.a,46,-60,Nova Scotia,6.6083372,0,2410.08,267.79
2837,Nova Scotia.a,45.5,-60,Nova Scotia,59.6579792,0,2431.95,270.22
2838,Newfoundland and Labrador.b,55.5,-59.375,Newfoundland and Labrador,253.8391225,0,2179.44,0
2839,Newfoundland and Labrador.b,55,-59.375,Newfoundland and Labrador,200.6334388,365,1986.57,220.73
284,British Columbia.a,56,-124.375,British Columbia,101.4293902,0,0,1506
2840,Newfoundland and Labrador.b,54.5,-59.375,Newfoundland and Labrador,149.1817412,0,447,1787.98
2841,Newfoundland and Labrador.b,54,-59.375,Newfoundland and Labrador,102.1692005,0,0,1809.99
2842,Newfoundland and Labrador.b,53.5,-59.375,Newfoundland and Labrador,69.3097228,0,915.93,1373.9
2843,Newfoundland and Labrador.b,53,-59.375,Newfoundland and Labrador,73.150997,0,0,1853.59
2844,Newfoundland and Labrador.b,52.5,-59.375,Newfoundland and Labrador,109.9101341,0,0,1875.19
2845,Newfoundland and Labrador.b,52,-59.375,Newfoundland and Labrador,158.0865121,0,0,2133.71
2846,Quebec.b,51.5,-59.375,Quebec,209.9628337,0,0,2157.68
2847,Quebec.b,51,-59.375,Quebec,173.7150023,0,0,2181.48
2848,Quebec.b,50.5,-59.375,Quebec,133.613771,356,1715.09,735.04
2849,Quebec.a,50,-59.375,Quebec,108.2126477,0,2476.21,0
285,British Columbia.a,55.5,-124.375,British Columbia,48.7930356,0,0,1743.56
2850,Newfoundland and Labrador.a,49.5,-59.375,Newfoundland and Labrador,110.6929159,0,2502.1,0
2851,Newfoundland and Labrador.a,49,-59.375,Newfoundland and Labrador,58.0199876,0,2527.79,0
2852,Newfoundland and Labrador.a,48.5,-59.375,Newfoundland and Labrador,25.726235,2353,2042.64,510.66
2853,Newfoundland and Labrador.a,48,-59.375,Newfoundland and Labrador,26.2820599,1949,2062.88,515.72
2854,Newfoundland and Labrador.a,47.5,-59.375,Newfoundland and Labrador,18.8893819,6738,781.12,1822.6
2855,Newfoundland and Labrador.a,47,-59.375,Newfoundland and Labrador,4.9413466,0,2628.63,0
2856,Nova Scotia.a,46.5,-59.375,Nova Scotia,55.4323146,0,2653.35,0
2857,Nova Scotia.a,46,-59.375,Nova Scotia,40.0945654,0,2677.86,0
2858,Nova Scotia.a,45.5,-59.375,Nova Scotia,83.1714881,0,2702.17,0
2859,Newfoundland and Labrador.b,55.5,-58.75,Newfoundland and Labrador,266.8740156,0,2179.44,0
286,British Columbia.a,55,-124.375,British Columbia,25.6072192,0,0,2207.29
2860,Newfoundland and Labrador.b,55,-58.75,Newfoundland and Labrador,217.0862929,0,2207.29,0
2861,Newfoundland and Labrador.b,54.5,-58.75,Newfoundland and Labrador,170.9173827,0,893.99,1340.99
2862,Newfoundland and Labrador.b,54,-58.75,Newfoundland and Labrador,132.2142949,327,0,1583.74
2863,Newfoundland and Labrador.b,53.5,-58.75,Newfoundland and Labrador,109.2248268,0,0,2060.85
2864,Newfoundland and Labrador.b,53,-58.75,Newfoundland and Labrador,112.0762277,0,0,2085.29
2865,Newfoundland and Labrador.b,52.5,-58.75,Newfoundland and Labrador,139.1893453,0,0,2109.58
2866,Newfoundland and Labrador.b,52,-58.75,Newfoundland and Labrador,150.45035,0,0,2133.71
2867,Quebec.b,51.5,-58.75,Quebec,161.9188528,0,0,2397.42
2868,Quebec.b,51,-58.75,Quebec,117.7786976,425,969.55,1454.32
2869,Quebec.a,50.5,-58.75,Quebec,102.8740665,0,2450.13,0
287,British Columbia.a,54.5,-124.375,British Columbia,9.7899165,0,0,2234.98
2870,Newfoundland and Labrador.a,50,-58.75,Quebec,66.059954,0,2476.21,0
2871,Newfoundland and Labrador.a,49.5,-58.75,Newfoundland and Labrador,64.665472,0,2502.1,0
2872,Newfoundland and Labrador.a,49,-58.75,Newfoundland and Labrador,49.4990951,2417,2022.23,505.56
2873,Newfoundland and Labrador.a,48.5,-58.75,Newfoundland and Labrador,7.6369665,11721,510.66,2042.64
2874,Newfoundland and Labrador.a,48,-58.75,Newfoundland and Labrador,44.6773807,1730,257.86,2320.75
2875,Newfoundland and Labrador.a,47.5,-58.75,Newfoundland and Labrador,16.3173926,443,781.12,1822.6
2876,Newfoundland and Labrador.a,47,-58.75,Newfoundland and Labrador,68.6920389,0,2628.63,0
2877,Newfoundland and Labrador.a,46.5,-58.75,Newfoundland and Labrador,76.2340567,0,2653.35,0
2878,Newfoundland and Labrador.b,55,-58.125,Newfoundland and Labrador,239.3964717,0,2207.29,0
2879,Newfoundland and Labrador.b,54.5,-58.125,Newfoundland and Labrador,198.8032794,0,893.99,1340.99
288,British Columbia.a,54,-124.375,British Columbia,3.7958784,6280,0,2262.49
2880,Newfoundland and Labrador.b,54,-58.125,Newfoundland and Labrador,167.0803798,0,1357.49,905
2881,Newfoundland and Labrador.b,53.5,-58.125,Newfoundland and Labrador,149.96666,0,0,2060.85
2882,Newfoundland and Labrador.b,53,-58.125,Newfoundland and Labrador,199.426063,0,0,2085.29
2883,Newfoundland and Labrador.b,52.5,-58.125,Newfoundland and Labrador,152.3900115,0,0,2109.58
2884,Newfoundland and Labrador.b,52,-58.125,Newfoundland and Labrador,113.3860532,0,0,2133.71
2885,Quebec.b,51.5,-58.125,Quebec,119.2877902,0,0,2157.68
2886,Quebec.b,51,-58.125,Quebec,90.651135,692,1939.1,484.77
2887,Newfoundland and Labrador.a,50.5,-58.125,Newfoundland and Labrador,48.0096459,0,2450.13,0
2888,Newfoundland and Labrador.a,50,-58.125,Newfoundland and Labrador,32.0925738,795,1980.97,495.24
2889,Newfoundland and Labrador.a,49.5,-58.125,Newfoundland and Labrador,14.6696716,2581,1000.84,1501.26
289,British Columbia.a,53.5,-124.375,British Columbia,58.3815777,3856,0,2289.83
2890,Newfoundland and Labrador.a,49,-58.125,Newfoundland and Labrador,4.7100282,6018,0,2275.01
2891,Newfoundland and Labrador.a,48.5,-58.125,Newfoundland and Labrador,10.2933706,24986,0,2297.97
2892,Newfoundland and Labrador.a,48,-58.125,Newfoundland and Labrador,42.5983565,0,0,2320.75
2893,Newfoundland and Labrador.a,47.5,-58.125,Newfoundland and Labrador,48.2953561,1176,781.12,1822.6
2894,Newfoundland and Labrador.a,47,-58.125,Newfoundland and Labrador,95.70192,0,2628.63,0
2895,Newfoundland and Labrador.a,46.5,-58.125,Newfoundland and Labrador,136.4801253,0,2653.35,0
2896,Newfoundland and Labrador.b,54.5,-57.5,Newfoundland and Labrador,230.6173614,0,2011.48,223.5
2897,Newfoundland and Labrador.b,54,-57.5,Newfoundland and Labrador,292.6010598,0,2036.24,226.25
2898,Newfoundland and Labrador.b,53.5,-57.5,Newfoundland and Labrador,237.9815018,439,1373.9,915.93
2899,Newfoundland and Labrador.b,53,-57.5,Newfoundland and Labrador,183.9484786,211,0,2085.29
29,British Columbia.a,57.5,-133.125,British Columbia,171.0324785,0,0,1033.2
290,British Columbia.a,53,-124.375,British Columbia,113.9498312,0,0,2316.99
2900,Newfoundland and Labrador.b,52.5,-57.5,Newfoundland and Labrador,131.2285147,0,0,2343.98
2901,Newfoundland and Labrador.b,52,-57.5,Newfoundland and Labrador,82.3822556,0,0,2133.71
2902,Quebec.b,51.5,-57.5,Quebec,50.3466154,0,0,2397.42
2903,Newfoundland and Labrador.a,51,-57.5,Newfoundland and Labrador,49.0332115,1893,2181.48,242.39
2904,Newfoundland and Labrador.a,50.5,-57.5,Newfoundland and Labrador,25.5892327,1986,1225.07,1225.07
2905,Newfoundland and Labrador.a,50,-57.5,Newfoundland and Labrador,15.0542468,0,0,2228.59
2906,Newfoundland and Labrador.a,49.5,-57.5,Newfoundland and Labrador,14.3454985,853,0,2502.1
2907,Newfoundland and Labrador.a,49,-57.5,Newfoundland and Labrador,7.5763183,6273,0,2022.23
2908,Newfoundland and Labrador.a,48.5,-57.5,Newfoundland and Labrador,22.4404326,101,0,1787.31
2909,Newfoundland and Labrador.a,48,-57.5,Newfoundland and Labrador,25.1362176,0,0,1805.02
291,British Columbia.a,52.5,-124.375,British Columbia,169.5372377,0,0,2343.98
2910,Newfoundland and Labrador.a,47.5,-57.5,Newfoundland and Labrador,35.5802027,503,260.37,2343.35
2911,Newfoundland and Labrador.a,47,-57.5,Newfoundland and Labrador,89.9011723,0,2628.63,0
2912,Newfoundland and Labrador.a,46.5,-57.5,Newfoundland and Labrador,145.1917329,0,2653.35,0
2913,Newfoundland and Labrador.b,54,-56.875,Newfoundland and Labrador,288.7243158,0,2262.49,0
2914,Newfoundland and Labrador.b,53.5,-56.875,Newfoundland and Labrador,233.1412322,0,1602.88,686.95
2915,Newfoundland and Labrador.b,53,-56.875,Newfoundland and Labrador,177.5671475,0,0,2085.29
2916,Newfoundland and Labrador.b,52.5,-56.875,Newfoundland and Labrador,122.0143585,403,0,2109.58
2917,Newfoundland and Labrador.b,52,-56.875,Newfoundland and Labrador,66.5362275,0,0,2133.71
2918,Newfoundland and Labrador.b,51.5,-56.875,Newfoundland and Labrador,12.1979326,1055,958.97,1438.45
2919,Newfoundland and Labrador.a,51,-56.875,Newfoundland and Labrador,7.4677538,2797,727.16,1696.71
292,British Columbia.a,52,-124.375,British Columbia,150.1140549,196,0,2370.79
2920,Newfoundland and Labrador.a,50.5,-56.875,Newfoundland and Labrador,23.9480007,0,0,2205.12
2921,Newfoundland and Labrador.a,50,-56.875,Newfoundland and Labrador,7.7907831,0,1238.1,1238.1
2922,Newfoundland and Labrador.a,49.5,-56.875,Newfoundland and Labrador,3.9887512,1040,750.63,1751.47
2923,Newfoundland and Labrador.a,49,-56.875,Newfoundland and Labrador,21.5492304,291,0,2275.01
2924,Newfoundland and Labrador.a,48.5,-56.875,Newfoundland and Labrador,33.0251334,677,0,2042.64
2925,Newfoundland and Labrador.a,48,-56.875,Newfoundland and Labrador,22.7067565,0,0,1805.02
2926,Newfoundland and Labrador.a,47.5,-56.875,Newfoundland and Labrador,77.5816702,74,520.74,2082.98
2927,Newfoundland and Labrador.b,47,-56.875,Newfoundland and Labrador,106.9148516,0,1314.32,0
2928,Newfoundland and Labrador.b,46.5,-56.875,Newfoundland and Labrador,107.539712,0,796,0
2929,Newfoundland and Labrador.b,53.5,-56.25,Newfoundland and Labrador,236.4669,0,2289.83,0
293,British Columbia.a,51.5,-124.375,British Columbia,98.3808084,0,0,2397.42
2930,Newfoundland and Labrador.b,53,-56.25,Newfoundland and Labrador,180.9456596,0,1158.5,1158.5
2931,Newfoundland and Labrador.b,52.5,-56.25,Newfoundland and Labrador,125.4919063,292,1171.99,1171.99
2932,Newfoundland and Labrador.b,52,-56.25,Newfoundland and Labrador,70.2656052,493,948.32,1422.48
2933,Newfoundland and Labrador.a,51.5,-56.25,Newfoundland and Labrador,17.5625145,268,1917.94,479.48
2934,Newfoundland and Labrador.a,51,-56.25,Newfoundland and Labrador,15.3375195,246,1454.32,969.55
2935,Newfoundland and Labrador.a,50.5,-56.25,Newfoundland and Labrador,44.3436121,1647,1960.11,490.03
2936,Newfoundland and Labrador.a,50,-56.25,Newfoundland and Labrador,9.157721,318,2228.59,247.62
2937,Newfoundland and Labrador.a,49.5,-56.25,Newfoundland and Labrador,10.514187,7736,1501.26,1000.84
2938,Newfoundland and Labrador.a,49,-56.25,Newfoundland and Labrador,43.524922,2059,0,2022.23
2939,Newfoundland and Labrador.a,48.5,-56.25,Newfoundland and Labrador,23.8060692,14535,0,2297.97
294,British Columbia.a,51,-124.375,British Columbia,43.9308409,0,0,2181.48
2940,Newfoundland and Labrador.a,48,-56.25,Newfoundland and Labrador,21.1997872,0,0,2062.88
2941,Newfoundland and Labrador.a,47.5,-56.25,Newfoundland and Labrador,58.7985629,3742,781.12,1822.6
2942,Newfoundland and Labrador.a,47,-56.25,Newfoundland and Labrador,38.7366204,5210,1840.04,525.73
2943,Newfoundland and Labrador.a,46.5,-56.25,Newfoundland and Labrador,75.6694488,719,1326.67,530.67
2944,Newfoundland and Labrador.b,53,-55.625,Newfoundland and Labrador,179.6599136,0,2316.99,0
2945,Newfoundland and Labrador.b,52.5,-55.625,Newfoundland and Labrador,124.0693718,0,2343.98,0
2946,Newfoundland and Labrador.b,52,-55.625,Newfoundland and Labrador,68.4900653,0,2370.79,0
2947,Newfoundland and Labrador.a,51.5,-55.625,Newfoundland and Labrador,13.0661641,1137,2157.68,239.74
2948,Newfoundland and Labrador.a,51,-55.625,Newfoundland and Labrador,42.8102303,2352,2181.48,242.39
2949,Newfoundland and Labrador.a,50.5,-55.625,Newfoundland and Labrador,68.2399748,0,2450.13,0
295,British Columbia.a,50.5,-124.375,British Columbia,19.0578344,0,0,2450.13
2950,Newfoundland and Labrador.a,50,-55.625,Newfoundland and Labrador,16.2788748,0,2476.21,0
2951,Newfoundland and Labrador.a,49.5,-55.625,Newfoundland and Labrador,45.337167,2112,2251.89,250.21
2952,Newfoundland and Labrador.a,49,-55.625,Newfoundland and Labrador,6.9302407,14237,1011.12,1516.68
2953,Newfoundland and Labrador.a,48.5,-55.625,Newfoundland and Labrador,47.0204987,0,0,2297.97
2954,Newfoundland and Labrador.a,48,-55.625,Newfoundland and Labrador,15.1006447,596,0,2062.88
2955,Newfoundland and Labrador.a,47.5,-55.625,Newfoundland and Labrador,9.7969182,651,781.12,1822.6
2956,Newfoundland and Labrador.a,47,-55.625,Newfoundland and Labrador,8.6951851,10639,1577.18,1051.45
2957,Newfoundland and Labrador.a,46.5,-55.625,Newfoundland and Labrador,50.6936647,1797,2122.68,530.67
2958,Newfoundland and Labrador.a,49.5,-55,Newfoundland and Labrador,16.0803391,5461,2251.89,250.21
2959,Newfoundland and Labrador.a,49,-55,Newfoundland and Labrador,7.3127784,4747,1011.12,1516.68
296,British Columbia.a,50,-124.375,British Columbia,20.9662065,4289,0,2476.21
2960,Newfoundland and Labrador.a,48.5,-55,Newfoundland and Labrador,28.0887787,13469,0,2042.64
2961,Newfoundland and Labrador.a,48,-55,Newfoundland and Labrador,65.4762914,0,0,2062.88
2962,Newfoundland and Labrador.a,47.5,-55,Newfoundland and Labrador,12.792541,1490,520.74,2082.98
2963,Newfoundland and Labrador.a,47,-55,Newfoundland and Labrador,18.5833376,1126,2102.91,525.73
2964,Newfoundland and Labrador.a,46.5,-55,Newfoundland and Labrador,56.5893365,0,2653.35,0
2965,Newfoundland and Labrador.a,49.5,-54.375,Newfoundland and Labrador,10.2091302,2117,2251.89,250.21
2966,Newfoundland and Labrador.a,49,-54.375,Newfoundland and Labrador,14.0735072,3075,758.34,1769.45
2967,Newfoundland and Labrador.a,48.5,-54.375,Newfoundland and Labrador,9.50638,6755,1021.32,1531.98
2968,Newfoundland and Labrador.a,48,-54.375,Newfoundland and Labrador,42.6594502,12207,0,2062.88
2969,Newfoundland and Labrador.a,47.5,-54.375,Newfoundland and Labrador,10.435337,3260,1041.49,1562.23
297,British Columbia.a,49.5,-124.375,British Columbia,19.3294158,2218,750.63,1751.47
2970,Newfoundland and Labrador.a,47,-54.375,Newfoundland and Labrador,42.415254,3903,1314.32,1314.32
2971,Newfoundland and Labrador.a,46.5,-54.375,Newfoundland and Labrador,90.5260956,688,2122.68,530.67
2972,Newfoundland and Labrador.a,49.5,-53.75,Newfoundland and Labrador,43.4767749,0,2502.1,0
2973,Newfoundland and Labrador.a,49,-53.75,Newfoundland and Labrador,12.2600737,3117,2022.23,505.56
2974,Newfoundland and Labrador.a,48.5,-53.75,Newfoundland and Labrador,14.7421041,826,2297.97,255.33
2975,Newfoundland and Labrador.a,48,-53.75,Newfoundland and Labrador,15.3150618,4261,1289.3,1289.3
2976,Newfoundland and Labrador.a,47.5,-53.75,Newfoundland and Labrador,5.2513749,34175,1041.49,1562.23
2977,Newfoundland and Labrador.a,47,-53.75,Newfoundland and Labrador,19.0707874,10126,262.86,2365.77
2978,Newfoundland and Labrador.a,46.5,-53.75,Newfoundland and Labrador,40.2589523,2000,1326.67,1326.67
2979,Newfoundland and Labrador.a,49.5,-53.125,Newfoundland and Labrador,54.3210539,0,2502.1,0
298,British Columbia.a,49,-124.375,British Columbia,33.7113316,158846,1516.68,1011.12
2980,Newfoundland and Labrador.a,48.5,-53.125,Newfoundland and Labrador,2.5935315,5154,2425.63,127.66
2981,Newfoundland and Labrador.a,48,-53.125,Newfoundland and Labrador,7.10034,955,2449.68,128.93
2982,Newfoundland and Labrador.a,47.5,-53.125,Newfoundland and Labrador,5.84289,72428,2082.98,520.74
2983,Newfoundland and Labrador.a,47,-53.125,Newfoundland and Labrador,12.2217781,144282,1314.32,1314.32
